xtime[s] xdist[m] speed[km/h] nmot[rpm] gear[n] accx[g] accy[g] accz[g] steer[deg] yaw[deg/s] dam_fl[mm] dam_fr[mm] dam_rl[mm] dam_rr[mm] Jounce_FL[mm] Jounce_FR[mm] Jounce_RL[mm] Jounce_RR[mm] Ride_AxleFront[mm] Ride_AxleRear[mm] SideSlipFL[deg] SideSlipFR[deg] SideSlipRL[deg] SideSlipRR[deg] SideSlipCG[deg] slip_fl[pct] slip_fr[pct] slip_rl[pct] slip_rr[pct] AeroBalance[pct] Cx[none] pbrake_f[bar] pbrake_r[bar] Load_FL_Ch1[kN] Load_FR_Ch1[kN] Load_RL_Ch1[kN] Load_RR_Ch1[kN] vwheel_fl[km/h] vwheel_fr[km/h] vwheel_rl[km/h] vwheel_rr[km/h] acc_fl[g] acc_fr[g] acc_rl[g] acc_rr[g] Fz_fl[kN] Fz_fr[kN] Fz_rl[kN] Fz_rr[kN] roll[deg] aps[%] me_act[Nm] md_rl[Nm] md_rr[Nm] damper_force_FC[kN] damper_force_RC[kN] dam_3rd_front[mm] dam_3rd_rear[mm] CamberFL[deg] CamberFR[deg] CamberRL[deg] CamberRR[deg] ToeFL[deg] ToeFR[deg] ToeRL[deg] ToeRR[deg] CLA[m2] Fx_FL[kN] Fx_FR[kN] Fx_RL[kN] Fx_RR[kN] Fy_FL[kN] Fy_FR[kN] Fy_RL[kN] Fy_RR[kN] 
58.879 3061.352 64.238 4194.588 1.000 -0.485 1.580 -0.028 115.565 -45.801 -4.408 7.399 -17.436 -2.127 -5.510 9.249 -21.795 -2.659 56.118 85.151 5.452 5.257 3.956 3.498 0.129 -4.181 -0.822 -0.411 -1.135 44.659 1.146 8.527 4.797 -2.314 2.812 -4.033 2.611 59.203 65.939 61.671 65.794 0.014 0.012 0.042 0.042 1187.781 4826.330 1174.186 4913.480 0.950 0.038 -45.507 111.901 -455.984 0.003 0.000 -9.787 -25.852 -2.590 -2.875 -2.633 -1.227 -9.878 -9.480 -0.097 0.093 3.798 -0.928 -0.944 -0.137 -1.782 -1.679 -7.670 -1.815 -7.249
58.947 3062.545 63.003 4107.355 1.000 -0.567 1.536 -0.024 120.442 -46.735 -4.454 7.204 -17.328 -2.064 -5.567 9.005 -21.660 -2.580 56.148 85.152 5.443 5.274 3.874 3.414 -0.101 -5.887 -1.202 -0.704 -1.171 44.649 1.146 12.300 6.919 -2.246 2.729 -4.003 2.508 56.979 64.547 60.217 64.597 -0.001 -0.004 0.053 0.053 1301.562 4822.159 1168.352 4820.985 0.941 0.026 -39.591 143.476 -397.243 0.003 0.000 -9.967 -25.769 -2.557 -2.936 -2.628 -1.238 -10.293 -9.887 -0.097 0.093 3.797 -1.272 -1.359 -0.235 -1.821 -1.656 -7.624 -1.773 -7.021
59.013 3063.682 61.642 4031.362 1.000 -0.463 1.566 -0.031 126.757 -48.290 -4.379 7.114 -17.476 -2.219 -5.474 8.893 -21.845 -2.774 56.369 85.284 5.526 5.385 3.919 3.439 -0.275 -3.888 -0.757 -0.220 -1.013 44.602 1.146 7.459 4.195 -2.242 2.732 -4.088 2.529 56.838 63.592 59.074 63.429 0.041 0.044 0.017 0.017 1215.672 4760.717 1159.609 4877.380 0.946 0.043 -38.581 117.512 -413.030 0.003 0.000 -9.978 -25.916 -2.533 -3.004 -2.628 -1.228 -10.829 -10.411 -0.097 0.093 3.793 -0.892 -0.844 -0.073 -1.599 -1.756 -7.580 -1.795 -7.156
59.141 3065.855 60.132 3953.203 1.000 -0.317 1.588 -0.027 136.825 -50.379 -4.675 6.897 -17.212 -1.559 -5.844 8.622 -21.515 -1.949 57.034 84.449 5.565 5.473 3.748 3.260 -0.726 -1.178 -0.262 0.596 -0.762 44.157 1.145 2.760 1.553 -2.361 2.671 -3.966 2.835 56.921 62.577 57.932 62.195 0.013 0.006 0.047 0.043 1066.209 4665.828 1233.487 5044.605 0.970 0.116 -37.194 116.178 -402.755 0.003 0.000 -10.361 -25.472 -2.499 -3.102 -2.661 -1.225 -11.690 -11.247 -0.098 0.094 3.774 -0.268 -0.284 0.215 -1.293 -1.746 -7.465 -1.898 -7.247
59.203 3066.888 59.360 3888.523 1.000 -0.453 1.553 -0.021 140.676 -51.301 -4.716 6.763 -17.107 -1.459 -5.895 8.454 -21.384 -1.824 56.926 84.473 5.549 5.485 3.720 3.229 -0.890 -3.198 -0.794 0.014 -0.910 44.203 1.145 8.061 4.534 -2.286 2.631 -3.973 2.717 55.001 61.556 56.778 61.383 -0.003 -0.015 0.062 0.053 1210.687 4711.808 1203.926 4936.054 0.964 0.040 -36.991 137.374 -375.060 0.003 0.000 -10.492 -25.373 -2.475 -3.152 -2.658 -1.235 -12.018 -11.568 -0.098 0.094 3.777 -0.760 -0.863 0.005 -1.509 -1.817 -7.502 -1.831 -7.033
59.263 3067.876 58.573 3851.202 1.000 -0.317 1.586 -0.030 144.896 -52.999 -4.617 6.796 -17.296 -1.595 -5.771 8.495 -21.620 -1.993 57.067 84.617 5.515 5.487 3.817 3.303 -1.009 -1.073 -0.207 0.610 -0.746 44.187 1.145 2.055 1.156 -2.278 2.667 -4.077 2.716 55.390 61.260 56.239 60.788 0.037 0.043 0.017 0.022 1106.848 4656.703 1194.016 4996.977 0.971 0.156 -35.806 106.949 -398.237 0.003 0.000 -10.394 -25.531 -2.467 -3.198 -2.659 -1.223 -12.376 -11.918 -0.098 0.094 3.774 -0.255 -0.224 0.210 -1.245 -1.813 -7.452 -1.854 -7.226
59.381 3069.767 57.691 3807.156 1.000 -0.227 1.594 -0.028 150.075 -54.324 -4.847 6.605 -17.106 -1.216 -6.059 8.256 -21.382 -1.520 57.569 84.079 5.481 5.494 3.783 3.257 -1.235 0.188 0.023 1.166 -0.549 43.875 1.144 0.205 0.115 -2.389 2.579 -3.954 2.920 55.203 60.637 55.590 60.097 0.025 0.018 0.042 0.038 1008.412 4578.797 1252.985 5107.548 0.983 1.560 -25.987 135.718 -333.456 0.003 0.000 -10.708 -25.257 -2.448 -3.251 -2.677 -1.223 -12.821 -12.349 -0.098 0.094 3.761 0.041 0.025 0.419 -0.950 -1.700 -7.340 -1.938 -7.354
59.437 3070.674 57.234 3766.384 1.000 -0.313 1.583 -0.023 152.096 -54.779 -4.895 6.519 -17.029 -1.127 -6.119 8.149 -21.286 -1.409 57.505 84.065 5.456 5.487 3.770 3.242 -1.328 -0.899 -0.249 0.735 -0.697 43.894 1.144 2.690 1.513 -2.326 2.591 -3.979 2.857 54.153 60.061 54.871 59.577 0.014 0.002 0.049 0.037 1092.744 4620.820 1229.723 5050.663 0.981 0.119 -35.155 123.317 -372.072 0.003 0.000 -10.808 -25.177 -2.437 -3.277 -2.678 -1.228 -12.994 -12.518 -0.098 0.094 3.762 -0.214 -0.267 0.263 -1.189 -1.795 -7.398 -1.900 -7.242
59.493 3071.558 56.654 3733.547 1.000 -0.261 1.593 -0.029 154.719 -55.949 -4.762 6.618 -17.252 -1.312 -5.953 8.273 -21.565 -1.641 57.428 84.349 5.393 5.457 3.855 3.309 -1.405 -0.117 -0.022 0.956 -0.620 43.992 1.144 0.401 0.225 -2.304 2.621 -4.085 2.792 53.980 59.709 54.345 59.105 0.029 0.037 0.021 0.029 1065.964 4610.975 1200.304 5049.109 0.985 0.798 -30.323 113.949 -362.710 0.003 0.000 -10.635 -25.375 -2.435 -3.308 -2.675 -1.218 -13.216 -12.734 -0.098 0.094 3.765 -0.028 -0.023 0.327 -1.049 -1.780 -7.388 -1.875 -7.321
59.604 3073.300 56.050 3712.663 1.000 -0.178 1.592 -0.029 156.242 -56.609 -5.003 6.368 -17.034 -1.073 -6.254 7.960 -21.292 -1.341 57.932 83.909 5.258 5.355 3.861 3.303 -1.519 0.105 0.014 1.673 -0.290 43.703 1.144 0.062 0.035 -2.418 2.498 -3.929 2.941 53.505 59.200 54.083 58.732 0.024 0.019 0.037 0.033 986.588 4524.468 1264.497 5128.380 0.987 5.200 -1.579 196.331 -180.911 0.003 0.000 -11.002 -25.153 -2.421 -3.323 -2.683 -1.224 -13.350 -12.863 -0.099 0.095 3.752 0.023 0.015 0.588 -0.501 -1.647 -7.263 -1.964 -7.450
59.660 3074.164 55.723 3676.010 1.000 -0.251 1.589 -0.025 156.238 -56.640 -5.065 6.282 -16.938 -0.990 -6.332 7.852 -21.173 -1.238 57.922 83.846 5.150 5.259 3.829 3.274 -1.582 -0.174 -0.050 1.129 -0.578 43.691 1.144 0.740 0.416 -2.367 2.534 -3.952 2.914 53.050 58.857 53.462 58.239 0.022 0.003 0.051 0.031 1031.445 4559.537 1250.652 5098.866 0.985 0.432 -32.175 129.834 -347.653 0.003 0.000 -11.113 -25.067 -2.418 -3.323 -2.685 -1.229 -13.351 -12.865 -0.099 0.095 3.752 -0.041 -0.054 0.402 -0.995 -1.704 -7.315 -1.945 -7.360
59.716 3075.032 55.242 3653.975 1.000 -0.192 1.590 -0.029 156.266 -57.823 -4.971 6.436 -17.152 -1.144 -6.213 8.045 -21.440 -1.430 57.785 84.110 4.847 5.003 3.896 3.325 -1.677 0.069 0.011 1.395 -0.307 43.805 1.144 0.054 0.031 -2.367 2.551 -4.017 2.850 52.698 58.529 53.054 57.977 0.017 0.034 0.022 0.039 1019.286 4560.942 1228.968 5086.548 0.989 5.894 3.162 187.198 -185.812 0.003 0.000 -10.927 -25.245 -2.425 -3.322 -2.681 -1.220 -13.351 -12.865 -0.099 0.094 3.756 0.017 0.012 0.479 -0.524 -1.666 -7.309 -1.924 -7.410
59.831 3076.788 55.226 3793.162 1.000 0.060 1.517 -0.027 156.259 -57.057 -5.324 5.713 -16.358 -0.746 -6.655 7.141 -20.447 -0.933 58.885 82.986 5.029 5.170 3.914 3.337 -1.593 -0.021 -0.005 8.817 0.345 43.134 1.142 0.013 0.007 -2.506 2.142 -3.554 3.054 52.635 58.431 56.961 58.301 0.028 0.031 0.021 0.024 924.125 4275.140 1488.074 5186.634 0.959 25.476 130.215 775.157 215.154 0.003 0.000 -11.731 -24.666 -2.379 -3.342 -2.677 -1.263 -13.357 -12.875 -0.100 0.096 3.726 -0.005 -0.005 2.123 0.600 -1.525 -6.882 -1.508 -7.557
59.889 3077.678 55.496 3836.228 1.000 0.113 1.503 -0.023 155.672 -56.138 -5.576 5.235 -15.783 -0.399 -6.970 6.544 -19.729 -0.499 59.421 82.285 5.223 5.333 3.890 3.322 -1.503 -0.074 -0.013 9.976 0.567 42.770 1.141 0.012 0.007 -2.533 2.041 -3.379 3.150 52.879 58.607 57.916 58.655 0.041 0.020 0.030 0.008 904.649 4205.691 1572.766 5226.339 0.945 26.842 140.447 798.193 352.040 0.003 0.000 -12.276 -24.218 -2.357 -3.342 -2.681 -1.288 -13.312 -12.834 -0.100 0.097 3.710 -0.015 -0.013 2.321 0.994 -1.506 -6.783 -1.444 -7.577
59.947 3078.586 55.821 3860.371 1.000 0.122 1.504 -0.022 153.340 -55.555 -5.750 4.991 -15.463 -0.159 -7.187 6.238 -19.329 -0.199 59.616 81.958 5.209 5.298 3.871 3.313 -1.434 -0.079 -0.016 10.001 0.621 42.620 1.140 0.011 0.006 -2.535 2.083 -3.399 3.151 53.211 58.884 58.320 58.985 0.022 0.014 0.032 0.026 902.244 4236.071 1566.289 5221.615 0.942 27.963 148.600 810.658 383.624 0.003 0.000 -12.589 -23.947 -2.357 -3.311 -2.688 -1.299 -13.116 -12.644 -0.100 0.097 3.704 -0.016 -0.016 2.317 1.086 -1.501 -6.828 -1.431 -7.555
60.065 3080.421 56.518 3910.372 1.000 0.142 1.500 -0.024 147.374 -54.736 -5.940 4.792 -15.184 -0.012 -7.426 5.991 -18.980 -0.015 59.821 81.698 5.019 5.084 3.864 3.317 -1.300 -0.091 -0.019 10.004 0.702 42.483 1.140 0.011 0.006 -2.554 2.087 -3.364 3.131 53.921 59.523 59.133 59.692 0.020 0.021 0.026 0.028 887.570 4236.628 1581.002 5208.933 0.934 28.766 155.834 819.087 431.704 0.003 0.000 -12.879 -23.740 -2.367 -3.239 -2.689 -1.312 -12.610 -12.151 -0.100 0.097 3.698 -0.019 -0.020 2.339 1.222 -1.463 -6.818 -1.441 -7.532
60.124 3081.350 56.895 3937.335 1.000 0.154 1.498 -0.025 144.330 -54.356 -5.996 4.754 -15.100 0.008 -7.494 5.942 -18.874 0.010 59.877 81.616 4.917 4.972 3.864 3.321 -1.232 -0.097 -0.020 9.997 0.746 42.443 1.140 0.011 0.006 -2.566 2.079 -3.327 3.136 54.305 59.874 59.565 60.079 0.023 0.024 0.024 0.024 878.692 4229.311 1596.223 5211.217 0.930 29.281 160.355 827.193 458.417 0.003 0.000 -12.949 -23.689 -2.375 -3.204 -2.688 -1.317 -12.351 -11.899 -0.100 0.098 3.696 -0.020 -0.021 2.361 1.297 -1.440 -6.796 -1.454 -7.535
60.184 3082.303 57.306 3966.869 1.000 0.172 1.493 -0.024 138.951 -53.910 -6.052 4.734 -14.982 0.036 -7.565 5.918 -18.727 0.046 59.906 81.500 4.632 4.681 3.863 3.325 -1.157 -0.110 -0.022 9.989 0.803 42.404 1.140 0.011 0.006 -2.584 2.083 -3.266 3.139 54.734 60.270 60.038 60.505 0.018 0.020 0.025 0.029 865.974 4226.721 1621.021 5211.859 0.924 30.024 166.584 840.632 492.475 0.003 0.000 -13.006 -23.618 -2.391 -3.141 -2.686 -1.323 -11.894 -11.452 -0.101 0.098 3.695 -0.023 -0.024 2.396 1.393 -1.396 -6.747 -1.475 -7.531
60.305 3084.245 58.264 4037.544 1.000 0.223 1.472 -0.023 128.812 -52.503 -6.129 4.642 -14.582 0.140 -7.661 5.803 -18.228 0.175 60.010 81.111 4.206 4.232 3.825 3.303 -0.986 -0.133 -0.025 10.006 0.990 42.272 1.139 0.010 0.006 -2.599 2.042 -3.091 3.162 55.734 61.148 61.178 61.513 0.020 0.023 0.022 0.024 853.757 4185.491 1693.620 5215.379 0.906 32.516 186.808 882.876 606.095 0.002 0.000 -13.132 -23.373 -2.417 -3.033 -2.680 -1.345 -11.031 -10.611 -0.101 0.098 3.691 -0.030 -0.029 2.509 1.712 -1.334 -6.552 -1.522 -7.482
60.366 3085.244 58.831 4079.876 1.000 0.252 1.462 -0.022 124.624 -51.667 -6.166 4.567 -14.335 0.229 -7.708 5.709 -17.918 0.286 60.094 80.857 4.096 4.105 3.797 3.284 -0.894 -0.147 -0.027 10.024 1.111 42.179 1.139 0.009 0.005 -2.608 2.012 -2.999 3.187 56.318 61.658 61.860 62.118 0.021 0.023 0.021 0.022 846.930 4159.229 1732.327 5222.264 0.897 34.013 199.321 906.169 680.073 0.002 0.000 -13.216 -23.209 -2.426 -2.991 -2.679 -1.357 -10.675 -10.264 -0.101 0.098 3.687 -0.033 -0.032 2.572 1.921 -1.311 -6.459 -1.543 -7.446
60.431 3086.302 59.486 4128.371 1.000 0.281 1.450 -0.022 120.301 -50.869 -6.220 4.485 -14.087 0.341 -7.775 5.606 -17.609 0.426 60.191 80.592 3.982 3.973 3.773 3.270 -0.796 -0.164 -0.030 10.039 1.240 42.080 1.138 0.009 0.005 -2.622 1.988 -2.908 3.209 56.985 62.256 62.632 62.820 0.016 0.019 0.023 0.027 836.432 4136.931 1770.441 5227.169 0.888 35.452 212.043 928.642 756.811 0.002 0.000 -13.318 -23.034 -2.437 -2.946 -2.678 -1.369 -10.307 -9.905 -0.101 0.099 3.683 -0.037 -0.036 2.633 2.138 -1.281 -6.361 -1.565 -7.410
60.564 3088.540 61.092 4248.450 1.000 0.370 1.402 -0.021 107.323 -48.453 -6.307 4.221 -13.351 0.546 -7.884 5.277 -16.689 0.682 60.453 79.884 3.549 3.502 3.703 3.224 -0.541 -0.206 -0.037 10.045 1.622 41.813 1.137 0.008 0.004 -2.625 1.886 -2.594 3.233 58.650 63.709 64.537 64.566 0.015 0.020 0.020 0.025 831.213 4043.808 1901.696 5221.573 0.855 40.084 250.075 1004.838 975.669 0.002 0.000 -13.579 -22.576 -2.466 -2.823 -2.668 -1.410 -9.204 -8.829 -0.101 0.099 3.673 -0.050 -0.046 2.838 2.755 -1.215 -5.924 -1.645 -7.254
60.633 3089.722 62.092 4323.823 1.000 0.427 1.369 -0.019 100.059 -46.827 -6.345 4.021 -12.851 0.677 -7.931 5.026 -16.064 0.846 60.639 79.409 3.346 3.275 3.651 3.188 -0.388 -0.230 -0.041 10.045 1.885 41.631 1.136 0.007 0.004 -2.619 1.810 -2.388 3.257 59.691 64.603 65.727 65.667 0.016 0.021 0.017 0.021 833.013 3978.134 1988.363 5219.259 0.832 42.969 275.210 1055.638 1120.189 0.002 0.000 -13.757 -22.269 -2.481 -2.758 -2.661 -1.437 -8.587 -8.226 -0.102 0.100 3.666 -0.057 -0.052 2.975 3.163 -1.185 -5.641 -1.694 -7.131
60.707 3090.997 63.317 4418.582 1.000 0.514 1.303 -0.018 89.091 -44.216 -6.351 3.689 -12.082 0.806 -7.939 4.611 -15.103 1.007 60.917 78.728 2.983 2.886 3.556 3.116 -0.190 -0.260 -0.047 10.046 2.301 41.366 1.135 0.007 0.004 -2.587 1.672 -2.041 3.261 61.001 65.669 67.221 67.055 0.013 0.019 0.015 0.020 851.003 3858.781 2134.632 5196.718 0.791 47.588 314.052 1142.366 1334.538 0.002 0.000 -14.010 -21.832 -2.501 -2.670 -2.645 -1.482 -7.655 -7.317 -0.102 0.100 3.655 -0.070 -0.061 3.211 3.766 -1.143 -5.093 -1.768 -6.876
60.857 3093.701 66.455 4656.943 1.000 0.655 1.220 -0.014 74.167 -39.528 -6.450 2.949 -10.503 1.331 -8.063 3.687 -13.129 1.663 61.559 77.198 2.773 2.619 3.381 2.981 0.179 -0.309 -0.062 10.047 3.125 40.765 1.132 0.006 0.003 -2.564 1.452 -1.508 3.383 64.273 68.497 70.935 70.588 0.020 0.018 0.013 0.009 861.067 3687.524 2363.646 5203.546 0.728 55.162 380.803 1280.560 1719.704 0.002 0.000 -14.637 -20.812 -2.524 -2.556 -2.633 -1.562 -6.390 -6.079 -0.103 0.102 3.630 -0.087 -0.081 3.590 4.856 -1.110 -4.557 -1.859 -6.393
60.932 3095.117 68.261 4791.992 1.000 0.705 1.194 -0.013 68.467 -37.741 -6.529 2.649 -9.843 1.632 -8.161 3.311 -12.304 2.040 61.830 76.520 2.737 2.562 3.332 2.948 0.350 -0.329 -0.069 10.048 3.483 40.503 1.131 0.006 0.003 -2.567 1.390 -1.323 3.449 66.124 70.180 73.021 72.608 0.015 0.012 0.016 0.013 857.338 3639.941 2443.632 5214.677 0.707 57.452 405.040 1327.826 1863.252 0.002 0.000 -14.920 -20.348 -2.537 -2.510 -2.633 -1.593 -5.907 -5.605 -0.103 0.103 3.619 -0.092 -0.089 3.720 5.263 -1.097 -4.426 -1.890 -6.209
61.010 3096.618 70.284 4945.843 1.000 0.768 1.129 -0.013 58.630 -35.353 -6.529 2.337 -9.096 1.796 -8.161 2.922 -11.371 2.245 62.064 75.868 2.445 2.254 3.287 2.920 0.565 -0.338 -0.073 10.050 3.968 40.262 1.129 0.005 0.003 -2.510 1.279 -1.016 3.427 68.241 72.063 75.381 74.927 0.008 0.011 0.013 0.017 891.779 3544.135 2574.265 5179.530 0.669 60.178 434.292 1402.464 2014.413 0.002 0.000 -15.153 -19.906 -2.564 -2.439 -2.619 -1.636 -5.073 -4.787 -0.104 0.103 3.608 -0.103 -0.095 3.924 5.686 -1.067 -3.926 -1.954 -5.924
61.161 3099.645 74.545 5267.745 1.000 0.860 1.056 -0.011 45.628 -31.111 -6.493 1.816 -7.770 2.198 -8.117 2.270 -9.712 2.747 62.430 74.632 2.255 2.035 3.193 2.854 0.919 -0.348 -0.083 10.053 4.827 39.833 1.127 0.005 0.003 -2.442 1.124 -0.575 3.508 72.665 76.066 80.307 79.790 0.016 0.015 0.009 0.006 931.512 3422.829 2764.656 5171.973 0.614 63.751 478.596 1513.141 2251.510 0.002 0.000 -15.516 -19.071 -2.600 -2.353 -2.607 -1.705 -3.971 -3.703 -0.105 0.105 3.590 -0.114 -0.108 4.230 6.356 -1.059 -3.496 -2.026 -5.450
61.233 3101.154 76.718 5430.415 1.000 0.891 1.033 -0.010 40.957 -29.453 -6.482 1.639 -7.240 2.420 -8.103 2.049 -9.050 3.025 62.549 74.101 2.214 1.985 3.156 2.828 1.056 -0.353 -0.087 10.054 5.177 39.663 1.126 0.005 0.003 -2.425 1.085 -0.422 3.564 74.900 78.138 82.791 82.254 0.010 0.009 0.012 0.011 940.841 3392.726 2831.541 5180.180 0.596 64.692 494.195 1552.271 2335.583 0.002 0.000 -15.640 -18.709 -2.616 -2.321 -2.606 -1.730 -3.575 -3.313 -0.105 0.105 3.582 -0.117 -0.113 4.339 6.594 -1.056 -3.394 -2.047 -5.270
61.305 3102.723 78.996 5603.843 1.000 0.930 0.972 -0.010 33.398 -27.260 -6.397 1.447 -6.636 2.532 -7.996 1.809 -8.294 3.165 62.637 73.593 1.972 1.738 3.103 2.787 1.205 -0.346 -0.089 10.057 5.630 39.509 1.125 0.005 0.003 -2.347 0.997 -0.161 3.535 77.288 80.300 85.422 84.898 0.002 0.006 0.011 0.016 989.786 3317.534 2944.094 5142.386 0.563 66.123 512.978 1618.216 2413.345 0.002 0.000 -15.719 -18.363 -2.642 -2.276 -2.593 -1.767 -2.935 -2.682 -0.105 0.105 3.576 -0.125 -0.117 4.521 6.808 -1.027 -2.973 -2.084 -4.986
61.443 3105.843 83.586 5953.249 1.000 0.998 0.876 -0.008 22.501 -22.830 -6.147 1.034 -5.404 2.767 -7.684 1.292 -6.755 3.459 62.785 72.544 1.708 1.468 2.928 2.636 1.404 -0.329 -0.097 10.061 6.474 39.206 1.123 0.005 0.003 -2.205 0.827 0.296 3.556 82.103 84.652 90.722 90.227 0.009 0.011 0.007 0.007 1078.678 3185.863 3146.175 5101.919 0.502 69.093 547.050 1744.956 2553.618 0.002 0.000 -15.842 -17.656 -2.671 -2.225 -2.571 -1.836 -2.012 -1.771 -0.106 0.106 3.562 -0.135 -0.125 4.876 7.202 -1.008 -2.461 -2.095 -4.407
61.509 3107.390 85.884 6127.700 1.000 1.028 0.827 -0.007 18.011 -20.689 -6.003 0.832 -4.800 2.890 -7.504 1.039 -6.000 3.613 62.842 72.026 1.586 1.345 2.813 2.532 1.458 -0.321 -0.101 10.054 6.856 39.063 1.122 0.005 0.003 -2.135 0.749 0.510 3.573 84.514 86.838 93.365 92.891 0.003 0.004 0.009 0.011 1123.338 3125.081 3243.359 5083.856 0.472 70.824 562.682 1809.533 2612.074 0.002 0.000 -15.886 -17.306 -2.680 -2.209 -2.561 -1.870 -1.632 -1.396 -0.107 0.107 3.556 -0.139 -0.129 5.058 7.366 -0.991 -2.230 -2.077 -4.109
61.576 3109.002 88.285 6311.532 1.000 1.061 0.764 -0.007 13.358 -18.346 -5.818 0.603 -4.144 2.983 -7.272 0.754 -5.180 3.728 62.893 71.492 1.426 1.187 2.667 2.396 1.483 -0.308 -0.105 10.063 7.277 38.918 1.120 0.004 0.002 -2.034 0.640 0.767 3.559 87.044 89.117 96.144 95.706 0.004 0.007 0.007 0.009 1188.057 3042.753 3360.804 5048.078 0.436 73.336 580.278 1890.493 2665.385 0.002 0.000 -15.918 -16.945 -2.687 -2.197 -2.546 -1.909 -1.239 -1.006 -0.107 0.107 3.549 -0.143 -0.133 5.283 7.511 -0.964 -1.932 -2.038 -3.751
61.703 3112.207 93.085 6673.306 1.000 1.113 0.664 -0.005 7.426 -14.352 -5.428 0.161 -2.902 3.191 -6.786 0.201 -3.627 3.988 62.956 70.464 1.235 0.998 2.361 2.108 1.457 -0.286 -0.114 10.030 7.916 38.653 1.118 0.004 0.002 -1.859 0.466 1.186 3.582 92.064 93.707 101.619 101.240 0.013 0.010 0.003 -0.001 1300.390 2914.348 3557.897 5006.903 0.373 78.028 605.451 2026.345 2743.116 0.002 0.000 -15.957 -16.248 -2.682 -2.196 -2.524 -1.978 -0.737 -0.510 -0.108 0.108 3.537 -0.149 -0.140 5.680 7.741 -0.937 -1.565 -1.917 -3.134
61.764 3113.803 95.465 6830.484 1.000 1.129 0.637 -0.005 6.173 -12.772 -5.262 0.013 -2.403 3.328 -6.577 0.017 -3.003 4.160 62.941 70.017 1.196 0.959 2.194 1.947 1.396 -0.278 -0.117 9.688 7.831 38.554 1.117 0.004 0.002 -1.799 0.426 1.320 3.620 94.527 96.001 104.002 103.641 0.015 0.010 0.003 -0.004 1339.190 2884.757 3621.478 5007.437 0.353 79.708 609.722 2065.951 2761.431 0.002 0.000 -15.943 -15.943 -2.676 -2.202 -2.520 -2.003 -0.632 -0.404 -0.108 0.108 3.533 -0.150 -0.143 5.813 7.813 -0.938 -1.491 -1.874 -2.939
61.826 3115.476 97.948 7016.465 1.000 1.152 0.604 -0.005 6.504 -11.701 -5.105 -0.126 -1.938 3.506 -6.381 -0.157 -2.422 4.383 62.947 69.553 1.214 0.978 2.020 1.778 1.297 -0.270 -0.124 9.726 8.059 38.444 1.116 0.004 0.002 -1.743 0.364 1.467 3.679 97.064 98.418 106.821 106.482 0.012 0.010 0.002 -0.002 1374.371 2843.248 3696.917 5009.871 0.335 84.288 630.918 2139.864 2816.208 0.002 0.000 -15.930 -15.635 -2.659 -2.219 -2.517 -2.027 -0.660 -0.432 -0.108 0.109 3.527 -0.150 -0.149 5.987 7.932 -0.973 -1.494 -1.756 -2.645
61.946 3118.815 102.816 7384.660 1.000 1.172 0.612 -0.005 9.455 -12.607 -4.981 -0.179 -1.339 4.047 -6.226 -0.224 -1.674 5.058 62.892 68.743 1.364 1.126 1.957 1.714 1.218 -0.268 -0.131 10.074 8.387 38.276 1.115 0.004 0.002 -1.732 0.387 1.580 3.872 101.867 103.312 112.469 112.133 0.019 0.010 0.003 -0.006 1379.640 2864.547 3755.347 5082.644 0.333 90.543 643.019 2181.985 2874.799 0.002 0.000 -15.877 -15.092 -2.635 -2.246 -2.535 -2.047 -0.910 -0.679 -0.109 0.110 3.519 -0.147 -0.156 6.110 8.104 -1.073 -1.722 -1.667 -2.511
62.003 3120.482 105.173 7397.691 1.000 1.169 0.646 -0.005 10.712 -13.801 -5.003 -0.054 -1.230 4.365 -6.254 -0.068 -1.537 5.456 62.798 68.446 1.444 1.203 2.028 1.783 1.244 -0.272 -0.130 10.083 8.294 38.243 1.114 0.003 0.002 -1.767 0.470 1.551 3.985 104.148 105.725 115.006 114.654 0.016 0.007 0.006 -0.003 1356.574 2924.439 3739.482 5142.398 0.348 96.281 651.499 2159.816 2884.942 0.002 0.000 -15.801 -14.889 -2.638 -2.246 -2.554 -2.042 -1.016 -0.784 -0.109 0.110 3.518 -0.145 -0.157 6.063 8.150 -1.104 -1.874 -1.716 -2.657
62.063 3122.229 107.536 6886.239 1.000 1.136 0.739 -0.006 12.650 -15.014 -5.143 0.353 -1.469 4.757 -6.429 0.441 -1.836 5.946 62.544 68.365 1.582 1.339 2.098 1.851 1.272 -0.285 -0.120 8.920 7.021 38.322 1.114 0.003 0.002 -1.873 0.690 1.336 4.146 106.422 108.149 116.298 115.901 0.006 0.001 0.011 0.008 1288.327 3080.855 3628.143 5248.776 0.392 100.000 676.561 2050.479 2838.054 0.002 0.000 -15.601 -14.818 -2.663 -2.229 -2.590 -2.011 -1.180 -0.945 -0.109 0.110 3.523 -0.142 -0.152 5.798 8.065 -1.129 -2.186 -1.928 -3.164
